student_id,college_id,name,gender,department,batch_year,cgpa,skills,email,phone,city,placement_status
159,97,Fitan Sengupta,Male,Artificial Intelligence & ML,2026,7.01,"SQL, Docker, Node.js, Java, Data Analysis",fitan.sengupta159@placemux-student.com,5618537474,Madanapalle,In Process
160,51,Anusha Kale,Female,Electrical Engineering,2027,8.83,"Docker, Node.js, DevOps, Kubernetes, Communication, AWS, Tableau",anusha.kale160@placemux-student.com,2135680442,Bareilly,In Process
161,29,Vedhika Chaudry,Female,Information Technology,2027,5.8,"C++, SQL, Digital Marketing",vedhika.chaudry161@placemux-student.com,1003236519,Amritsar,Placed
162,34,Hardik Sawhney,Male,Electronics & Communication,2025,7.44,"Communication, Excel, React, C++, SQL, Digital Marketing",hardik.sawhney162@placemux-student.com,1510702966,Malegaon,Placed
163,66,Raagini Kala,Female,Electrical Engineering,2024,8.62,"Django, React, SQL, Communication, Digital Marketing",raagini.kala163@placemux-student.com,4472099934,Ghaziabad,Placed
164,23,Caleb Mammen,Male,Electronics & Communication,2024,6.06,"SQL, Power BI, Docker, DevOps, Python, Node.js, React",caleb.mammen164@placemux-student.com,2638380657,Munger,In Process
165,95,Krishna Gole,Male,Information Technology,2025,9.11,"Deep Learning, AWS, Data Analysis, React, Docker",krishna.gole165@placemux-student.com,5930407859,New Delhi,In Process
166,4,Kiaan Walla,Male,Computer Science,2025,6.69,"Docker, Kubernetes, Digital Marketing",kiaan.walla166@placemux-student.com,3965223955,Phusro,In Process
167,67,Girindra Tailor,Male,Commerce,2024,7.54,"React, Django, Digital Marketing, Node.js, Docker, Power BI, DevOps",girindra.tailor167@placemux-student.com,2701039308,Bikaner,Placed
168,61,Panini Goel,Female,Civil Engineering,2026,8.57,"Java, Power BI, DevOps, Data Analysis, Tableau, Communication",panini.goel168@placemux-student.com,0029218515,Barasat,Placed
169,19,Neel Deshpande,Male,Mechanical Engineering,2025,7.0,"Kubernetes, Data Analysis, Communication, Deep Learning",neel.deshpande169@placemux-student.com,6752895392,Belgaum,Placed
170,22,Aadi Raman,Male,Mechanical Engineering,2027,8.55,"Tableau, Digital Marketing, Communication, Django, Power BI, SQL, Deep Learning",aadi.raman170@placemux-student.com,2959391725,Rourkela,Placed
171,1,Chaitanya Nayak,Male,Business Administration,2023,5.35,"Excel, Java, Deep Learning, DevOps",chaitanya.nayak171@placemux-student.com,0433154100,Haridwar,In Process
172,49,Xiti Radhakrishnan,Female,Electronics & Communication,2026,8.01,"Machine Learning, Communication, SQL, Node.js, Excel, Data Analysis, Deep Learning",xiti.radhakrishnan172@placemux-student.com,8617932710,Vasai-Virar,Placed
173,45,Balhaar Oommen,Male,Computer Science,2026,6.87,"Data Analysis, Tableau, DevOps",balhaar.oommen173@placemux-student.com,6218159970,Sangli-Miraj & Kupwad,In Process
174,86,Avi Chaudhuri,Male,Mechanical Engineering,2026,7.23,"Django, Docker, DevOps",avi.chaudhuri174@placemux-student.com,3368844431,Jamnagar,In Process
175,94,Avi Patel,Male,Electrical Engineering,2023,7.12,"DevOps, Data Analysis, Python",avi.patel175@placemux-student.com,6149731032,Aizawl,In Process
176,36,Rushil Sinha,Male,Electronics & Communication,2026,6.44,"React, Digital Marketing, Java, Communication, Deep Learning",rushil.sinha176@placemux-student.com,4186256527,Firozabad,Placed
177,99,Jeevika Luthra,Female,Electronics & Communication,2027,6.97,"Digital Marketing, Python, SQL, Product Management, Excel, Machine Learning",jeevika.luthra177@placemux-student.com,2115869380,Chapra,Placed
178,86,Jacob Soni,Male,Computer Science,2024,6.92,"Docker, Power BI, Machine Learning, Communication, Data Analysis, React, Java",jacob.soni178@placemux-student.com,1608989921,Nellore,Placed
179,28,Dev Basak,Male,Business Administration,2023,6.87,"Digital Marketing, Tableau, SQL, Machine Learning, Deep Learning, Communication",dev.basak179@placemux-student.com,1632945116,Bally,In Process
180,14,Yoshita Shanker,Female,Electrical Engineering,2024,5.31,"Product Management, Data Analysis, React, Communication, Power BI, Python, Docker",yoshita.shanker180@placemux-student.com,9986162299,Baranagar,In Process
181,7,Orinder Roy,Male,Business Administration,2027,8.37,"Power BI, Node.js, SQL, Docker, DevOps, Java, Excel",orinder.roy181@placemux-student.com,6799702462,Tenali,In Process
182,18,Oni Khanna,Female,Electrical Engineering,2025,7.97,"Kubernetes, Python, Django, Deep Learning, Java, C++, AWS",oni.khanna182@placemux-student.com,7450544471,Pondicherry,In Process
183,99,Krish Saha,Male,Mechanical Engineering,2023,6.63,"DevOps, SQL, Digital Marketing",krish.saha183@placemux-student.com,3736785082,Bhavnagar,In Process
184,28,Zaitra Balakrishnan,Female,Electronics & Communication,2026,7.27,"C++, React, Java, DevOps, Digital Marketing, Power BI, Deep Learning",zaitra.balakrishnan184@placemux-student.com,3303070534,Amravati,In Process
185,57,Alexander Khurana,Male,Mechanical Engineering,2023,5.94,"Node.js, React, SQL, Tableau, Java, Product Management",alexander.khurana185@placemux-student.com,7972798552,Kharagpur,Placed
186,25,Aryan Gaba,Male,Data Science,2027,7.71,"Java, C++, Communication, Docker",aryan.gaba186@placemux-student.com,3334680072,Nizamabad,Placed
187,67,Niharika Maharaj,Female,Computer Science,2025,7.2,"Excel, Java, AWS, Communication, DevOps, Power BI",niharika.maharaj187@placemux-student.com,6574374896,Kishanganj,Placed
188,86,Megha Misra,Female,Data Science,2025,9.67,"Machine Learning, DevOps, Power BI, Django, Tableau",megha.misra188@placemux-student.com,7154544432,Imphal,Placed
189,8,Ekiya Bal,Female,Civil Engineering,2023,8.98,"Deep Learning, Digital Marketing, DevOps, Docker",ekiya.bal189@placemux-student.com,4466609935,Guna,In Process
190,6,Mason Garde,Male,Information Technology,2025,9.49,"SQL, Power BI, Node.js, Communication, C++, Java",mason.garde190@placemux-student.com,4172482513,Bathinda,In Process
191,64,Ria Lad,Female,Electrical Engineering,2026,5.59,"Communication, Tableau, Power BI, Node.js, Product Management",ria.lad191@placemux-student.com,7170999173,Haridwar,In Process
192,33,Avni Dora,Other,Computer Science,2023,8.44,"DevOps, Power BI, Excel",avni.dora192@placemux-student.com,3569725217,Kolkata,Placed
193,21,Upkaar Mahal,Male,Commerce,2026,7.04,"DevOps, Docker, Node.js, Python, React, Power BI",upkaar.mahal193@placemux-student.com,2927129666,Agra,In Process
194,75,Harish Prakash,Male,Electrical Engineering,2025,6.87,"React, SQL, Data Analysis",harish.prakash194@placemux-student.com,5830033542,Rourkela,Placed
195,94,Bachittar Bath,Male,Artificial Intelligence & ML,2023,7.55,"Product Management, Java, React, Tableau, DevOps, Node.js",bachittar.bath195@placemux-student.com,4789856257,Surat,In Process
196,36,Ishaan Kapur,Male,Mechanical Engineering,2023,6.67,"React, Docker, DevOps, Django, C++, Deep Learning, Digital Marketing",ishaan.kapur196@placemux-student.com,3098215064,Moradabad,In Process
197,6,Aishani Bava,Other,Data Science,2027,7.89,"Node.js, Deep Learning, Docker",aishani.bava197@placemux-student.com,6761847230,Medininagar,Placed
198,6,Ekantika Sahota,Female,Mechanical Engineering,2027,7.42,"Excel, Digital Marketing, Tableau",ekantika.sahota198@placemux-student.com,8914117393,Alappuzha,Not Placed
199,94,Neelima Dyal,Female,Artificial Intelligence & ML,2024,8.0,"Deep Learning, AWS, Machine Learning, React, SQL",neelima.dyal199@placemux-student.com,8737530011,Sasaram,In Process
200,79,Bishakha Chaudhuri,Female,Civil Engineering,2024,6.52,"SQL, C++, DevOps, Digital Marketing, Communication, Tableau",bishakha.chaudhuri200@placemux-student.com,3744701204,Bareilly,In Process
201,26,Arin Andra,Male,Mechanical Engineering,2024,8.43,"DevOps, Docker, Data Analysis, Machine Learning",arin.andra201@placemux-student.com,2557941552,Darbhanga,In Process
202,68,Reyansh Sridhar,Male,Artificial Intelligence & ML,2027,6.74,"Deep Learning, Python, DevOps, Kubernetes",reyansh.sridhar202@placemux-student.com,2120216979,Secunderabad,In Process
203,97,Akshay De,Male,Data Science,2026,7.72,"Digital Marketing, SQL, Product Management, Communication",akshay.de203@placemux-student.com,7167014508,Kadapa,Placed
204,14,Yutika Chandran,Female,Artificial Intelligence & ML,2026,9.21,"Power BI, Digital Marketing, SQL, React, C++, Deep Learning, Java",yutika.chandran204@placemux-student.com,3756289002,Aurangabad,Placed
205,37,Yatan Nagi,Male,Computer Science,2023,8.26,"DevOps, React, Kubernetes, Node.js, Product Management, AWS, Excel",yatan.nagi205@placemux-student.com,5408386631,Hubli–Dharwad,In Process
206,3,Zaid Sekhon,Male,Mechanical Engineering,2025,7.51,"React, Communication, Node.js, Kubernetes, C++, Tableau, DevOps",zaid.sekhon206@placemux-student.com,1701660880,Danapur,Placed
207,50,Harshil Shan,Male,Civil Engineering,2027,9.57,"Communication, SQL, Excel, AWS, Kubernetes, Product Management, C++",harshil.shan207@placemux-student.com,5037589975,Delhi,In Process
208,2,Onkar Pant,Male,Commerce,2025,5.56,"SQL, Docker, Node.js, React, Kubernetes, C++, Communication",onkar.pant208@placemux-student.com,8851027261,Jamshedpur,Placed
209,2,Ronith Kale,Male,Commerce,2026,9.89,"Java, Python, SQL, Digital Marketing, Excel, C++, Machine Learning",ronith.kale209@placemux-student.com,3516091779,Bettiah,Placed
210,95,Arunima Sant,Female,Data Science,2025,6.9,"Python, Deep Learning, Kubernetes, Communication, Docker, Data Analysis, Machine Learning",arunima.sant210@placemux-student.com,8292216995,Panipat,In Process
211,62,Sneha Oza,Female,Artificial Intelligence & ML,2024,6.94,"SQL, Java, Node.js, Tableau, Power BI, Data Analysis",sneha.oza211@placemux-student.com,7226984858,Hapur,In Process
212,75,Ekaja Gokhale,Female,Data Science,2024,9.01,"Digital Marketing, React, C++, Kubernetes, DevOps",ekaja.gokhale212@placemux-student.com,1587996846,Eluru,Placed
213,76,Eta Bera,Female,Artificial Intelligence & ML,2023,8.17,"Docker, Kubernetes, Machine Learning, C++, Data Analysis",eta.bera213@placemux-student.com,3424420438,Tadepalligudem,In Process
214,60,Jasmit Ramachandran,Female,Civil Engineering,2026,7.31,"Tableau, Data Analysis, React, Machine Learning, Java",jasmit.ramachandran214@placemux-student.com,8406665800,Kamarhati,In Process
215,72,Raksha Hegde,Female,Electronics & Communication,2026,8.03,"Power BI, Data Analysis, Node.js, C++, Docker, Machine Learning, Django",raksha.hegde215@placemux-student.com,4721228160,Bikaner,Placed
216,35,Gaurika Kumer,Female,Business Administration,2026,8.2,"Tableau, Deep Learning, Communication, Product Management, Python, Java, AWS",gaurika.kumer216@placemux-student.com,5720259094,Srinagar,Placed
217,5,Nathan Vora,Male,Computer Science,2025,8.15,"AWS, Product Management, DevOps, Java",nathan.vora217@placemux-student.com,2818268861,Bathinda,Placed
218,89,Radha Memon,Female,Electronics & Communication,2025,6.21,"Digital Marketing, Deep Learning, Communication, Python, Machine Learning, AWS",radha.memon218@placemux-student.com,9878015739,Eluru,In Process
219,89,Deepa Raju,Female,Commerce,2027,7.0,"Django, DevOps, Java, Digital Marketing, Kubernetes",deepa.raju219@placemux-student.com,8408588770,Jalandhar,Placed
220,32,Geetika Yogi,Female,Data Science,2027,9.41,"DevOps, Kubernetes, Communication, SQL",geetika.yogi220@placemux-student.com,1336138612,Chandigarh,In Process
221,38,Balhaar Bhagat,Male,Electrical Engineering,2025,5.17,"Kubernetes, Excel, Machine Learning, React, Digital Marketing, AWS",balhaar.bhagat221@placemux-student.com,4819346676,Kochi,Placed
222,17,Aarini Bhatnagar,Female,Computer Science,2023,9.01,"DevOps, React, AWS, Docker, Django, Excel, Python",aarini.bhatnagar222@placemux-student.com,1581449147,Sangli-Miraj & Kupwad,Placed
223,66,Januja Deshpande,Female,Electronics & Communication,2027,8.39,"C++, Deep Learning, Docker, Tableau",januja.deshpande223@placemux-student.com,8424508821,Siwan,In Process
224,51,Chaman Mody,Female,Civil Engineering,2027,7.6,"React, C++, Product Management, Node.js, Django, Communication, DevOps",chaman.mody224@placemux-student.com,5368222394,Jamalpur,In Process
225,67,Vihaan Bora,Male,Artificial Intelligence & ML,2023,6.02,"Docker, Digital Marketing, Kubernetes, Deep Learning, Communication",vihaan.bora225@placemux-student.com,1413975523,Jammu,Placed
226,15,Nathan Sunder,Male,Commerce,2026,8.64,"C++, Machine Learning, Power BI, Communication, Python",nathan.sunder226@placemux-student.com,5949299556,Korba,Placed
227,33,Urmi Malhotra,Female,Electronics & Communication,2027,8.47,"Product Management, Digital Marketing, Data Analysis, Java, Deep Learning",urmi.malhotra227@placemux-student.com,2577754781,Kolhapur,Placed
228,38,Indira Lall,Female,Artificial Intelligence & ML,2025,7.58,"Django, React, Data Analysis, Java, Machine Learning, Deep Learning, Python",indira.lall228@placemux-student.com,1080996930,Jalgaon,In Process
229,27,Rajeshri Ramanathan,Female,Computer Science,2024,9.01,"React, Power BI, AWS, Product Management, Deep Learning, Docker",rajeshri.ramanathan229@placemux-student.com,9427881658,Kottayam,In Process
230,97,Ekiya Sehgal,Female,Artificial Intelligence & ML,2027,7.9,"AWS, Kubernetes, C++, Deep Learning, Django, Node.js, SQL",ekiya.sehgal230@placemux-student.com,2992750373,Kalyan-Dombivli,Placed
231,13,Harshil Vasa,Male,Mechanical Engineering,2025,7.23,"Kubernetes, DevOps, Excel, Deep Learning, AWS",harshil.vasa231@placemux-student.com,6770051844,Gandhinagar,In Process
232,5,Saanvi Pau,Female,Artificial Intelligence & ML,2025,6.52,"Communication, Data Analysis, Digital Marketing, Kubernetes, AWS, DevOps, Tableau",saanvi.pau232@placemux-student.com,8463865577,Gandhidham,In Process
233,68,Fitan Karpe,Male,Business Administration,2026,8.46,"DevOps, Kubernetes, Excel, Communication, Machine Learning, Docker",fitan.karpe233@placemux-student.com,8432225913,Nangloi Jat,Placed
234,36,Wakeeta Kade,Female,Information Technology,2025,8.47,"DevOps, React, Communication, Java, Kubernetes, Digital Marketing",wakeeta.kade234@placemux-student.com,6030299228,Rourkela,Placed
235,43,Kai Gole,Male,Business Administration,2025,8.68,"Excel, Deep Learning, AWS, Kubernetes, Digital Marketing, Tableau",kai.gole235@placemux-student.com,9904137977,Ballia,Placed
236,38,Hemani Vaidya,Female,Computer Science,2027,7.86,"Machine Learning, Product Management, Data Analysis, Kubernetes",hemani.vaidya236@placemux-student.com,2579913662,Jalgaon,Placed
237,23,Chanakya Goel,Male,Electrical Engineering,2026,8.15,"Data Analysis, Java, Machine Learning, Power BI",chanakya.goel237@placemux-student.com,9908811729,Uluberia,In Process
238,13,Anthony Wagle,Male,Electronics & Communication,2026,7.44,"React, Python, Kubernetes",anthony.wagle238@placemux-student.com,3765991624,Khora ,Placed
239,82,Samarth Kurian,Male,Computer Science,2023,7.3,"Deep Learning, AWS, Communication, C++, Kubernetes, Docker",samarth.kurian239@placemux-student.com,0098180635,Purnia,In Process
240,76,Lajita Lal,Female,Electronics & Communication,2023,7.55,"Data Analysis, Kubernetes, Java, Node.js, Power BI, Tableau, Deep Learning",lajita.lal240@placemux-student.com,9594636887,Nizamabad,In Process
241,68,Mitesh Padmanabhan,Male,Commerce,2027,8.7,"Deep Learning, Node.js, Communication, Java, Python, React",mitesh.padmanabhan241@placemux-student.com,2137213865,Pali,Placed
242,9,Aarnav Chand,Male,Business Administration,2027,8.17,"C++, Communication, Tableau",aarnav.chand242@placemux-student.com,7961143519,Kavali,Placed
243,29,Ayush Gill,Male,Information Technology,2025,6.87,"React, Docker, Tableau, Excel, AWS, Django",ayush.gill243@placemux-student.com,7038430988,Karimnagar,Placed
244,87,Jagdish Acharya,Male,Electrical Engineering,2025,7.0,"Tableau, Excel, Node.js, Python",jagdish.acharya244@placemux-student.com,1465669380,Karaikudi,In Process
245,63,Priya Palan,Female,Information Technology,2024,6.45,"AWS, Node.js, Django, Power BI, C++, Java, Digital Marketing",priya.palan245@placemux-student.com,3937690426,Ambala,Placed
246,47,Nandini Oak,Female,Civil Engineering,2026,6.77,"Deep Learning, C++, Data Analysis, Python",nandini.oak246@placemux-student.com,8489476973,Ongole,Placed
247,9,Dalbir Kuruvilla,Male,Commerce,2027,8.12,"Tableau, Excel, C++, Communication",dalbir.kuruvilla247@placemux-student.com,6335658804,Tiruvottiyur,In Process
248,35,Bishakha Gokhale,Female,Computer Science,2023,6.87,"Excel, DevOps, Data Analysis",bishakha.gokhale248@placemux-student.com,5539423733,Panihati,Placed
249,25,Jeet Parekh,Male,Information Technology,2025,5.94,"Communication, Node.js, Django, Docker, Digital Marketing, DevOps",jeet.parekh249@placemux-student.com,1117908075,Pallavaram,Placed
250,43,Hemani Vaidya,Female,Electronics & Communication,2026,4.72,"Digital Marketing, Data Analysis, Product Management, React, Deep Learning",hemani.vaidya250@placemux-student.com,6392086780,Berhampore,In Process
251,51,Darpan Vasa,Male,Commerce,2023,7.97,"DevOps, Power BI, Kubernetes, Deep Learning, AWS, Django, Machine Learning",darpan.vasa251@placemux-student.com,5003691559,Patiala,In Process
252,88,Krish Sinha,Male,Business Administration,2027,5.97,"Tableau, Docker, DevOps, SQL, Machine Learning, Python, Power BI",krish.sinha252@placemux-student.com,5276365564,Ramgarh,Placed
253,29,Ishwar Chaudhry,Male,Electrical Engineering,2027,9.35,"Product Management, Kubernetes, React, Node.js",ishwar.chaudhry253@placemux-student.com,3866322702,Morbi,In Process
